,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
10,마에스트로 인 블루,1.0,2022,89,8.4,6000,"['드라마', '범죄']",57,,9.0,"A musician goes to lead a festival on a scenic island, where he begins an unexpected romance and finds himself entwined in other people's problems.",https://images.justwatch.com/poster/302201578/s592/시즌-1,https://www.justwatch.com/images/backdrop/301997362/s1440/시즌-1,['http://www.netflix.com/title/81644787'],['Netflix']
11,나는 신이다: 신이 배신한 사람들,1.0,2023,85,7.1,0,"['다큐멘터리', '범죄']",49,19.0,8.0,스스로를 예언자라고 천명한 네 명의 ‘메시아'. 그리고 절대적인 믿음 뒤에 숨겨진 어두운 단면. 대한민국을 뒤흔든 충격적인 실제 사건을 조명한 다큐시리즈.,https://images.justwatch.com/poster/303991084/s592/시즌-1,https://www.justwatch.com/images/backdrop/303991086/s1440/시즌-1,['http://www.netflix.com/title/81493078'],['Netflix']
12,비밀의 도시,1.0,2021,81,7.6,0,"['SF', '드라마', '판타지', '스릴러', '범죄']",36,15.0,7.0,,https://images.justwatch.com/poster/304427045/s592/시즌-1,https://www.justwatch.com/images/backdrop/241615251/s1440/시즌-1,['http://www.netflix.com/title/80217517'],['Netflix']
13,비밀의 도시,2.0,2023,81,7.6,0,"['SF', '드라마', '판타지', '스릴러', '범죄']",42,15.0,5.0,,https://images.justwatch.com/poster/304427045/s592/시즌-2,https://www.justwatch.com/images/backdrop/241615251/s1440/시즌-2,['http://www.netflix.com/title/80217517'],['Netflix']
14,플로리다 맨,1.0,2023,6,0.0,0,"['드라마', '스릴러', '범죄']",51,,8.0,,https://images.justwatch.com/poster/304465279/s592/시즌-1,https://www.justwatch.com/images/backdrop/304465281/s1440/시즌-1,['http://www.netflix.com/title/81157207'],['Netflix']
15,시그널,1.0,2016,89,8.5,7000,"['SF', '드라마', '판타지', '스릴러', '범죄']",72,15.0,16.0,,https://images.justwatch.com/poster/42979138/s592/시즌-1,https://www.justwatch.com/images/backdrop/9870852/s1440/시즌-1,"['https://www.wavve.com/player/vod?contentid=C3601_C36000000259_01_0001.1', 'https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fsignal%2F50JoF67eoa56&subId3=justappsvod', 'http://www.netflix.com/title/80987077']","['Netflix', 'Disney Plus', 'wavve']"
16,시그널,2.0,2020,89,8.5,7000,"['SF', '범죄', '드라마', '판타지', '스릴러']",65,15.0,1.0,,https://images.justwatch.com/poster/203237882/s592/시즌-2,https://www.justwatch.com/images/backdrop/9870852/s1440/시즌-2,[],[]
17,"엄마, 우린 누구로부터 도망쳤던 건가요?",1.0,2023,71,5.9,2000,"['범죄', '드라마', '스릴러']",41,,7.0,,https://images.justwatch.com/poster/304408445/s592/시즌-1,https://www.justwatch.com/images/backdrop/304408446/s1440/시즌-1,['http://www.netflix.com/title/81314936'],['Netflix']
18,보이지 않는 여자,1.0,2023,74,5.9,0,"['드라마', '스릴러', '범죄']",45,,6.0,,https://images.justwatch.com/poster/304408380/s592/시즌-1,https://www.justwatch.com/images/backdrop/304408381/s1440/시즌-1,['http://www.netflix.com/title/81553435'],['Netflix']
19,너의 모든 것,1.0,2018,89,7.7,277000,"['범죄', '드라마', '스릴러', '로맨스']",45,19.0,10.0,"서점 매니저 조가 작가 지망생 벡에게 반한 순간, 그의 집착이 시작된다. 벡의 일거수일투족을 확인하고, 방해물은 무참하게 제거하는 조. 그에게 사랑은 어떤 것일까.",https://images.justwatch.com/poster/243481452/s592/시즌-1,https://www.justwatch.com/images/backdrop/302938199/s1440/시즌-1,"['https://www.wavve.com/player/vod?contentid=C2501_WPG2190320DA00001.1', 'http://www.netflix.com/title/80211991']","['Netflix', 'wavve']"
20,너의 모든 것,2.0,2019,89,7.7,277000,"['범죄', '드라마', '스릴러', '로맨스']",48,19.0,10.0,"이쪽은 윌 베텔하임. 예전의 조는 잊어. 새 출발을 위해 LA에 온 그. 다시는 사랑하지 않겠다고 다짐하지만, 그게 쉽나? 살인처럼, 사랑은 언제나 그의 곁을 맴돈다.",https://images.justwatch.com/poster/156537265/s592/시즌-2,https://www.justwatch.com/images/backdrop/302938199/s1440/시즌-2,['http://www.netflix.com/title/80211991'],['Netflix']
21,너의 모든 것,3.0,2021,89,7.7,273000,"['범죄', '드라마', '로맨스', '스릴러']",49,19.0,10.0,부부가 된 러브와 조. 갓 태어난 아이와 함께 마드레린다의 부유한 외곽지역에서 평범한 삶을 꾸린다. 하지만 오랜 습관은 사라지지 않는 법. 이들의 평화로운 일상이 다시 흔들리기 시작한다.,https://images.justwatch.com/poster/251531592/s592/시즌-3,https://www.justwatch.com/images/backdrop/302938199/s1440/시즌-3,['http://www.netflix.com/title/80211991'],['Netflix']
22,너의 모든 것,4.0,2023,89,7.7,277000,"['범죄', '드라마', '스릴러', '로맨스']",49,19.0,10.0,런던에서 새 삶을 시작한 조. 과거는 묻어두고 심기일전하여 달라진 모습으로 살겠다고 맹세한다. 하지만 구원으로 가는 험난한 여정은 곧 새로운 집착으로 물들기 시작하는데.,https://images.justwatch.com/poster/302448506/s592/시즌-4,https://www.justwatch.com/images/backdrop/302938199/s1440/시즌-4,['http://www.netflix.com/title/80211991'],['Netflix']
23,너의 모든 것,5.0,2023,0,7.7,273000,"['범죄', '드라마', '로맨스', '스릴러']",0,,,,https://images.justwatch.com/poster/99971786/s592/시즌-5,https://www.justwatch.com/images/backdrop/302938199/s1440/시즌-5,[],[]
24,Il Caso Alex Schwazer,1.0,2023,7,0.0,0,"['다큐멘터리', '범죄', '스포츠']",49,,1.0,,https://images.justwatch.com/poster/304914156/s592/시즌-1,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",['http://www.netflix.com/title/81428316'],['Netflix']
25,Close to Home: Murder in the Coalfield,1.0,2022,72,6.5,0,"['범죄', '드라마']",45,,6.0,,https://images.justwatch.com/poster/300724920/s592/시즌-1,https://www.justwatch.com/images/backdrop/302345734/s1440/시즌-1,['http://www.netflix.com/title/81641220'],['Netflix']
26,그들의 왕국,1.0,2021,78,6.5,1000,"['드라마', '범죄']",46,19.0,8.0,"러닝메이트가 암살되자 별안간 대권 주자가 된 복음 교회 목회자. 그가 일생일대의 기회를 움켜쥐는 가운데, 겹겹이 싸여 있던 미스터리와 비밀이 하나씩 드러난다. 해 아래, 거룩한 것은 없다.",https://images.justwatch.com/poster/282028462/s592/시즌-1,https://www.justwatch.com/images/backdrop/249731390/s1440/시즌-1,['http://www.netflix.com/title/81095387'],['Netflix']
27,그들의 왕국,2.0,2023,78,6.5,1000,"['드라마', '범죄']",0,,6.0,"Two years after the rise of Emilio Vázquez Pena to power, political intrigue and social unrest reach maximum heights. But even in darkness, there's hope.",https://images.justwatch.com/poster/282028462/s592/시즌-2,https://www.justwatch.com/images/backdrop/249731390/s1440/시즌-2,['http://www.netflix.com/title/81095387'],['Netflix']
28,보디가드,1.0,2018,87,8.1,132000,"['드라마', '전쟁', '범죄', '스릴러', 'Made in Europe']",60,19.0,6.0,트라우마를 안고 돌아온 참전 군인. 열차 테러를 막을 정도로 유능한 그가 장관의 경호를 맡는다. 하지만 장관은 그를 전쟁으로 이끈 장본인. 둘의 운명은 어디로 갈까.,https://images.justwatch.com/poster/80845032/s592/시즌-1,https://www.justwatch.com/images/backdrop/78498106/s1440/시즌-1,"['https://watcha.com/contents/tPrzdMw', 'http://www.netflix.com/title/80235864']","['Netflix', 'Watcha']"
29,보디가드,2.0,0,0,8.1,132000,"['드라마', '전쟁', '범죄', '스릴러', 'Made in Europe']",59,19.0,1.0,,https://images.justwatch.com/poster/245429943/s592/시즌-2,https://www.justwatch.com/images/backdrop/78498106/s1440/시즌-2,[],[]
30,아메리칸 맨헌트: 보스턴 마라톤 폭탄 테러,1.0,2023,5,0.0,0,"['다큐멘터리', '범죄']",59,,3.0,,https://images.justwatch.com/poster/304957914/s592/시즌-1,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",['http://www.netflix.com/title/81580822'],['Netflix']
31,피키 블라인더스,1.0,2013,97,8.8,573000,"['드라마', '범죄', 'Made in Europe']",57,,6.0,벨파스트 형사 체스터 캠벨은 폭력 조직들을 소탕하는 임무를 부여 받고 버밍엄에 도착한다.,https://images.justwatch.com/poster/8634206/s592/시즌-1,https://www.justwatch.com/images/backdrop/284604793/s1440/시즌-1,['http://www.netflix.com/title/80002479'],['Netflix']
32,피키 블라인더스,2.0,2014,97,8.8,573000,"['드라마', '범죄', 'Made in Europe']",59,,6.0,1920년대에 접어 들면서 조폭 두목인 토마스 셸비가 조직의 사업을 확장하면서 위험한 영역까지 진출하게 된다.,https://images.justwatch.com/poster/195470848/s592/시즌-2,https://www.justwatch.com/images/backdrop/284604793/s1440/시즌-2,['http://www.netflix.com/title/80002479'],['Netflix']
33,피키 블라인더스,3.0,2016,97,8.8,573000,"['드라마', '범죄', 'Made in Europe']",56,,6.0,"엡섬 더비 후 2년이 흘러 1924년이 되었다. 사람들은 토미가 경마장을 운영하고 자동차를 판매하는 것으로 알지만, 사실 그는 비밀리에 윈스턴 처칠을 위해 일한다.",https://images.justwatch.com/poster/276779233/s592/시즌-3,https://www.justwatch.com/images/backdrop/284604793/s1440/시즌-3,['http://www.netflix.com/title/80002479'],['Netflix']
34,피키 블라인더스,4.0,2017,97,8.8,573000,"['드라마', '범죄', 'Made in Europe']",58,,6.0,셸비 가문이 산산이 흩어지고 1년이 지났다. 원한을 품은 마피아의 표적이 된 그들. 하는 수 없이 다시 모인 셸비 가문은 꺼림칙한 동맹에게 도움을 청해야만 한다.,https://images.justwatch.com/poster/195470692/s592/시즌-4,https://www.justwatch.com/images/backdrop/284604793/s1440/시즌-4,['http://www.netflix.com/title/80002479'],['Netflix']
35,피키 블라인더스,5.0,2019,97,8.8,573000,"['드라마', '범죄', 'Made in Europe']",58,,6.0,"1929년, 뉴욕 증권거래소가 붕괴한다. 엄청난 재산을 잃은 셸비 가문. 토마스는 이 고난을 극복할 길을 찾아야 한다. 그것도 새로운 적의 위협과 파시즘의 그늘 아래에서.",https://images.justwatch.com/poster/195470662/s592/시즌-5,https://www.justwatch.com/images/backdrop/284604793/s1440/시즌-5,['http://www.netflix.com/title/80002479'],['Netflix']
36,피키 블라인더스,6.0,2022,97,8.8,573000,"['드라마', '범죄', 'Made in Europe']",62,,6.0,셸비 가문의 처절한 패배로부터 4년이 지났다. 금주법이 폐지되자 아편 거래로 눈을 돌리는 토마스. 비즈니스의 세계에서 원수들과의 동맹은 불가피하다.,https://images.justwatch.com/poster/265096894/s592/시즌-6,https://www.justwatch.com/images/backdrop/284604793/s1440/시즌-6,['http://www.netflix.com/title/80002479'],['Netflix']
37,라인 오브 듀티,1.0,2012,93,8.7,62000,"['드라마', '범죄', '스릴러', 'Made in Europe']",58,19.0,5.0,DS Steve Arnott is transferred to the police anti-corruption unit after the death of a man in a mistaken shooting during a counter-terrorist operation by another cop.,https://images.justwatch.com/poster/11701531/s592/시즌-1,https://www.justwatch.com/images/backdrop/243632028/s1440/시즌-1,['https://www.wavve.com/player/vod?contentid=H04_SG0000122745.1'],['wavve']
38,라인 오브 듀티,2.0,2014,93,8.7,62000,"['드라마', '범죄', '스릴러', 'Made in Europe']",58,19.0,6.0,"An ambush of a police convoy results in three police officers dead and a protected witness seriously injured. The sole surviving police officer is Detective Inspector Lindsay Denton. Deputy Chief Constable Mike Dryden takes personal charge, assigning AC-12 to the case. Initially AC-12’s most valuable witness, the suspicion soon arises that Denton could be their prime suspect. In the pursuit of corruption, how far will they go to uncover the truth?",https://images.justwatch.com/poster/11701532/s592/시즌-2,https://www.justwatch.com/images/backdrop/243632028/s1440/시즌-2,['https://www.wavve.com/player/vod?contentid=H04_SG0000122750.1'],['wavve']
39,라인 오브 듀티,3.0,2016,93,8.7,62000,"['드라마', '범죄', '스릴러', 'Made in Europe']",64,19.0,6.0,"After a criminal is shot dead during a police raid, the AC-12 team begins examining the conduct of Sergeant Danny Waldron, leader of an elite unit. But Waldron’s loyal team obstructs the investigation, and the truth about the shooting proves more complicated than Arnott and Fleming could ever have imagined.",https://images.justwatch.com/poster/11701526/s592/시즌-3,https://www.justwatch.com/images/backdrop/243632028/s1440/시즌-3,['https://www.wavve.com/player/vod?contentid=H04_SG0000122756.1'],['wavve']
40,라인 오브 듀티,4.0,2017,93,8.7,62000,"['드라마', '범죄', '스릴러', 'Made in Europe']",58,19.0,6.0,"The fourth series sees AC-12 facing their most devious opponent yet! Under pressure from her superiors, DCI Roz Huntley charges a young man with a series of murders after months of fruitless investigation, but is he guilty? The Chief Forensic Investigator has doubts and turns to AC-12.",https://images.justwatch.com/poster/243665466/s592/시즌-4,https://www.justwatch.com/images/backdrop/243632028/s1440/시즌-4,"['http://www.netflix.com/title/70263817', 'https://www.wavve.com/player/vod?contentid=H04_SG0000122762.1']","['Netflix', 'wavve']"
41,라인 오브 듀티,5.0,2019,93,8.7,62000,"['드라마', '범죄', '스릴러', 'Made in Europe']",62,19.0,6.0,"Series 5 follows the actions of Superintendent Ted Hastings, D.I. Kate Fleming and D.S. Steve Arnott as they investigate an Organised Crime Group with links to missing undercover officer D.S. John Corbett.",https://images.justwatch.com/poster/243665424/s592/시즌-5,https://www.justwatch.com/images/backdrop/243632028/s1440/시즌-5,"['http://www.netflix.com/title/70263817', 'https://www.wavve.com/player/vod?contentid=H04_SG0000122768.1']","['Netflix', 'wavve']"
42,라인 오브 듀티,6.0,2021,93,8.7,62000,"['드라마', '범죄', '스릴러', 'Made in Europe']",57,19.0,7.0,,https://images.justwatch.com/poster/243665467/s592/시즌-6,https://www.justwatch.com/images/backdrop/243632028/s1440/시즌-6,[],[]
43,오자크,1.0,2017,92,8.5,324000,"['드라마', '스릴러', '범죄']",60,19.0,10.0,"파트너가 횡령한 마약 조직의 돈을 대신 갚아야 하는 마티. 그는 돈세탁을 위해 가족을 이끌고 오자크로 오지만, 이곳엔 또 다른 위험이 마티와 가족을 노리고 있다.",https://images.justwatch.com/poster/79284840/s592/시즌-1,https://www.justwatch.com/images/backdrop/190152242/s1440/시즌-1,['http://www.netflix.com/title/80117552'],['Netflix']
44,오자크,2.0,2018,92,8.5,324000,"['드라마', '스릴러', '범죄']",62,19.0,10.0,"선상 카지노 계획을 세우는 마티. 돈과 범죄의 냄새는 더 많은 골칫거리를 불러온다. 스넬 부부와 랭모어 가족, 정치인과 마피아까지. 버드 가족은 출구를 찾을 수 있을까?",https://images.justwatch.com/poster/73704328/s592/시즌-2,https://www.justwatch.com/images/backdrop/190152242/s1440/시즌-2,['http://www.netflix.com/title/80117552'],['Netflix']
45,오자크,3.0,2020,92,8.5,324000,"['드라마', '스릴러', '범죄']",60,19.0,10.0,"평온한 일상? 무탈한 사업? 그것은 오자크가 아니다. 사업 확장을 놓고 갈등하는 마티와 웬디. 갑작스레 나타난 손님과 함께, 두 사람의 삶은 또 한 번 격랑에 휘말린다.",https://images.justwatch.com/poster/172354760/s592/시즌-3,https://www.justwatch.com/images/backdrop/190152242/s1440/시즌-3,['http://www.netflix.com/title/80117552'],['Netflix']
46,오자크,4.0,2022,92,8.5,324000,"['드라마', '스릴러', '범죄']",60,19.0,14.0,"드디어 카르텔의 손아귀에서 벗어나는 것인가. 새로운 희망을 품어 보는 버드 가족. 하지만 모두가 서로 다른 곳을 바라본다면, 희망은 결국 헛되이 무너져 버릴지도 모른다.",https://images.justwatch.com/poster/259713396/s592/시즌-4,https://www.justwatch.com/images/backdrop/190152242/s1440/시즌-4,['http://www.netflix.com/title/80117552'],['Netflix']
47,나르코스,1.0,2015,93,8.8,437000,"['드라마', '스릴러', '범죄']",50,,10.0,"파블로 에스코바르가 부상하고 그의 신화가 시작된다. 왕국을 지키려 어떤 짓이라도 불사하는 마약왕 대 콜롬비아·미국 정부의 전쟁, 그 서막이 오른다.",https://images.justwatch.com/poster/8637139/s592/시즌-1,https://www.justwatch.com/images/backdrop/178215596/s1440/시즌-1,['http://www.netflix.com/title/80025172'],['Netflix']
48,나르코스,2.0,2016,93,8.8,437000,"['드라마', '스릴러', '범죄']",53,,10.0,"파블로의 가족이 도주하면서 위기에 대처하는 동안, 파블로의 적들은 그를 검거하려 협력한다. 서치블락의 전술에 대한 의구심이 점차 깊어진다.",https://images.justwatch.com/poster/8636861/s592/시즌-2,https://www.justwatch.com/images/backdrop/178215596/s1440/시즌-2,['http://www.netflix.com/title/80025172'],['Netflix']
49,나르코스,3.0,2017,93,8.8,437000,"['드라마', '스릴러', '범죄']",53,,10.0,"피에 물든 에스코바르의 시신, 그리고 모든 것이 바뀌었다. 마약 왕국의 후계자 칼리 카르텔, 강하고 영리한 코카인의 제왕. 이제 마약단속국의 새로운 사냥이 시작된다!",https://images.justwatch.com/poster/17281198/s592/시즌-3,https://www.justwatch.com/images/backdrop/178215596/s1440/시즌-3,['http://www.netflix.com/title/80025172'],['Netflix']
50,리버데일,1.0,2017,85,6.6,147000,"['스릴러', '범죄', '드라마', '로맨스']",42,15.0,13.0,"평화로운 소도시 리버데일에서 살아가는 아치와 친구들이 복잡한 연애, 섹스, 학교생활과 가족사를 헤쳐나간다. 파고들수록 수렁으로 빠져드는 리버데일의 미스터리.",https://images.justwatch.com/poster/8632502/s592/시즌-1,https://www.justwatch.com/images/backdrop/4443979/s1440/시즌-1,['http://www.netflix.com/title/80133311'],['Netflix']
51,리버데일,2.0,2017,85,6.6,147000,"['스릴러', '범죄', '드라마', '로맨스']",42,15.0,20.0,"가족의 비극을 겪은 아치. 그 충격으로 아치는 밝은 빛을 잃고 점점 거친 어둠의 세계로 빠져든다. 이제 그가 원하는 것은 복수, 오직 그것뿐이다.",https://images.justwatch.com/poster/20219411/s592/시즌-2,https://www.justwatch.com/images/backdrop/4443979/s1440/시즌-2,['http://www.netflix.com/title/80133311'],['Netflix']
52,리버데일,3.0,2018,85,6.6,147000,"['스릴러', '범죄', '드라마', '로맨스']",42,15.0,20.0,"불꽃 튀는 정치 싸움의 끝자락, 분열된 주민들 사이에 긴장이 감돈다. 시한폭탄과 같은 리버데일의 운명은 어디로 향할까. 한편, 아치는 일생일대의 싸움을 준비한다.",https://images.justwatch.com/poster/105330150/s592/시즌-3,https://www.justwatch.com/images/backdrop/4443979/s1440/시즌-3,['http://www.netflix.com/title/80133311'],['Netflix']
53,리버데일,4.0,2019,85,6.6,147000,"['스릴러', '범죄', '드라마', '로맨스']",42,15.0,19.0,졸업반이 되어 한 해를 맞는 아치와 친구들. 어른의 문턱에 선 그들 앞에 어떤 모험이 기다리고 있을까? 리버데일의 어둠 속에 잠든 또 다른 비밀과 한을 마주할 시간이다.,https://images.justwatch.com/poster/148742510/s592/시즌-4,https://www.justwatch.com/images/backdrop/4443979/s1440/시즌-4,['http://www.netflix.com/title/80133311'],['Netflix']
54,리버데일,5.0,2021,85,6.6,147000,"['스릴러', '범죄', '드라마', '로맨스']",42,15.0,19.0,"사랑은 어렵고, 맹세는 흔들린다. 어지러운 마음으로 길을 찾는 아치, 베티, 베로니카, 저그헤드. 사건과 혼란이 가득한 네 친구의 고등학교 시절. 그 대단원이 다가온다.",https://images.justwatch.com/poster/241145304/s592/시즌-5,https://www.justwatch.com/images/backdrop/4443979/s1440/시즌-5,['http://www.netflix.com/title/80133311'],['Netflix']
55,리버데일,6.0,2021,85,6.6,147000,"['스릴러', '범죄', '드라마', '로맨스']",42,15.0,20.0,"Picking up where season five ended, with Archie and Betty decide to give their romantic relationship another shot, just as a bomb planted by Hiram Lodge under Archie's bed was about to go off. Strangely, that bomb seemingly doesn't explode, and when Archie and Betty wake up the next morning, they're living in the town of Rivervale, their lives in Riverdale but a distant dream. It's hard to believe, but things in Rivervale are much darker and creepier than in Riverdale.",https://images.justwatch.com/poster/265046698/s592/시즌-6,https://www.justwatch.com/images/backdrop/4443979/s1440/시즌-6,['http://www.netflix.com/title/80133311'],['Netflix']
56,리버데일,7.0,2023,85,6.6,147000,"['스릴러', '범죄', '드라마', '로맨스']",43,15.0,9.0,"Picking up where season 6 ended, season 7 finds Jughead Jones trapped in the 1950s. He has no idea how he got there, nor how to get back to the present. His friends are no help, as they are living seemingly authentic lives, similar to their classic Archie Comics counterparts, unaware that they’ve ever been anywhere but the 1950's. Will Jughead and the gang be able to return to the present? Or will our characters be trapped in the 1950’s forever? And, if so…is that such a bad thing?",https://images.justwatch.com/poster/304421004/s592/시즌-7,https://www.justwatch.com/images/backdrop/4443979/s1440/시즌-7,['http://www.netflix.com/title/80133311'],['Netflix']
